ZIP Census Tabulation Area,FIPS state,vtd,fedRep,stateSen,stateRep,sduni,sdelm,sdsec,State Postal Code,county,Voting District Name,Elementary School District Name,Secondary School District Name,Unified School District Name
17931,42,355,17,29,123,10110,99999,99999,PA,Schuylkill PA,FRACKVILLE VTD MIDDLE*,4299999,4299999,North Schuylkill School District
17931,42,375,17,29,123,10110,99999,99999,PA,Schuylkill PA,FRACKVILLE VTD NORTH*,4299999,4299999,North Schuylkill School District
17931,42,380,17,29,123,10110,99999,99999,PA,Schuylkill PA,FRACKVILLE VTD SOUTH PCT 01*,4299999,4299999,North Schuylkill School District
17931,42,410,17,29,123,14430,99999,99999,PA,Schuylkill PA,GILBERTON WD EAST,4299999,4299999,Mahanoy Area School District
17931,42,530,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY TWP VTD HILL,4299999,4299999,Mahanoy Area School District
17931,42,1260,17,29,123,14430,99999,99999,PA,Schuylkill PA,RYAN TWP Voting District*,4299999,4299999,Mahanoy Area School District
17931,42,1710,17,29,123,21490,99999,99999,PA,Schuylkill PA,WEST MAHANOY TWP VTD ALTAMONT*,4299999,4299999,Shenandoah Valley School District
17931,42,1710,17,29,123,21490,99999,99999,PA,Schuylkill PA,WEST MAHANOY TWP VTD ALTAMONT*,4299999,4299999,Shenandoah Valley School District
17933,42,1670,17,29,125,3870,99999,99999,PA,Schuylkill PA,WAYNE TWP DIST NORTH,4299999,4299999,Blue Mountain School District
17933,42,1670,17,29,125,3870,99999,99999,PA,Schuylkill PA,WAYNE TWP DIST NORTH,4299999,4299999,Blue Mountain School District
17934,42,410,17,29,123,14430,99999,99999,PA,Schuylkill PA,GILBERTON WD EAST,4299999,4299999,Mahanoy Area School District
17935,42,160,17,29,123,10110,99999,99999,PA,Schuylkill PA,BUTLER TWP VTD NORTHEAST,4299999,4299999,North Schuylkill School District
17935,42,430,17,29,123,10110,99999,99999,PA,Schuylkill PA,GIRARDVILLE WD EAST*,4299999,4299999,North Schuylkill School District
17936,42,460,17,29,123,10110,99999,99999,PA,Schuylkill PA,GORDON Voting District*,4299999,4299999,North Schuylkill School District
17938,42,70,17,29,125,23700,99999,99999,PA,Schuylkill PA,BARRY TWP Voting District*,4299999,4299999,Tri-Valley School District
17938,42,470,17,29,125,23700,99999,99999,PA,Schuylkill PA,HEGINS TWP DIST EAST,4299999,4299999,Tri-Valley School District
17938,42,470,17,29,125,23700,99999,99999,PA,Schuylkill PA,HEGINS TWP DIST EAST,4299999,4299999,Tri-Valley School District
17938,42,480,17,29,125,23700,99999,99999,PA,Schuylkill PA,HEGINS TWP DIST WEST,4299999,4299999,Tri-Valley School District
17938,42,470,17,29,125,23700,99999,99999,PA,Schuylkill PA,HEGINS TWP DIST EAST,4299999,4299999,Tri-Valley School District
17938,42,480,17,29,125,23700,99999,99999,PA,Schuylkill PA,HEGINS TWP DIST WEST,4299999,4299999,Tri-Valley School District
17938,42,490,17,29,125,23700,99999,99999,PA,Schuylkill PA,HUBLEY TWP Voting District*,4299999,4299999,Tri-Valley School District
17941,42,180,11,27,108,14460,99999,99999,PA,Northumberland PA,JORDAN TWP Voting District*,4299999,4299999,Line Mountain School District
17941,42,870,11,27,108,14460,99999,99999,PA,Northumberland PA,UPPER MAHANOY TWP Voting District*,4299999,4299999,Line Mountain School District
17941,42,330,17,29,125,23700,99999,99999,PA,Schuylkill PA,ELDRED TWP Voting District*,4299999,4299999,Tri-Valley School District
17941,42,1620,17,29,125,23700,99999,99999,PA,Schuylkill PA,UPPER MAHANTONGO TWP DIST HEPLER,4299999,4299999,Tri-Valley School District
17941,42,1620,17,29,125,23700,99999,99999,PA,Schuylkill PA,UPPER MAHANTONGO TWP DIST HEPLER,4299999,4299999,Tri-Valley School District
17943,42,155,17,29,125,10110,99999,99999,PA,Schuylkill PA,BUTLER TWP VTD LAVELLE*,4299999,4299999,North Schuylkill School District
17943,42,155,17,29,125,10110,99999,99999,PA,Schuylkill PA,BUTLER TWP VTD LAVELLE*,4299999,4299999,North Schuylkill School District
17944,42,100,17,29,123,15510,99999,99999,PA,Schuylkill PA,BRANCH TWP VTD EAST,4299999,4299999,Minersville Area School District
17945,42,330,11,27,107,10110,99999,99999,PA,Columbia PA,CONYNGHAM TWP VTD SOUTH WEST*,4299999,4299999,North Schuylkill School District
17945,42,330,11,27,107,10110,99999,99999,PA,Columbia PA,CONYNGHAM TWP VTD SOUTH WEST*,4299999,4299999,North Schuylkill School District
17945,42,155,17,29,125,10110,99999,99999,PA,Schuylkill PA,BUTLER TWP VTD LAVELLE*,4299999,4299999,North Schuylkill School District
17946,42,1730,17,29,123,21490,99999,99999,PA,Schuylkill PA,WEST MAHANOY TWP VTD LOST CREEK,4299999,4299999,Shenandoah Valley School District
17948,42,260,17,29,123,14430,99999,99999,PA,Schuylkill PA,DELANO TWP Voting District*,4299999,4299999,Mahanoy Area School District
17948,42,260,17,29,123,14430,99999,99999,PA,Schuylkill PA,DELANO TWP Voting District*,4299999,4299999,Mahanoy Area School District
17948,42,530,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY TWP VTD HILL,4299999,4299999,Mahanoy Area School District
17948,42,550,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY CITY WD 01*,4299999,4299999,Mahanoy Area School District
17948,42,560,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY CITY WD 02*,4299999,4299999,Mahanoy Area School District
17948,42,570,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY CITY WD 03*,4299999,4299999,Mahanoy Area School District
17948,42,580,17,29,123,14430,99999,99999,PA,Schuylkill PA,MAHANOY CITY WD 04,4299999,4299999,Mahanoy Area School District
17949,42,410,17,29,123,14430,99999,99999,PA,Schuylkill PA,GILBERTON WD EAST,4299999,4299999,Mahanoy Area School District
17951,42,840,17,29,123,19710,99999,99999,PA,Schuylkill PA,NORWEGIAN TWP DIST MAR LIN,4299999,4299999,Pottsville Area School District
17952,42,1270,17,29,124,23220,99999,99999,PA,Schuylkill PA,SCHUYLKILL TWP DIST PATTERSON*,4299999,4299999,Tamaqua Area School District
17953,42,90,17,29,123,22710,99999,99999,PA,Schuylkill PA,BLYTHE TWP DIST KASKA,4299999,4299999,Saint Clair Area School District
17953,42,670,17,29,123,22710,99999,99999,PA,Schuylkill PA,MIDDLEPORT Voting District*,4299999,4299999,Saint Clair Area School District
17954,42,100,17,29,123,15510,99999,99999,PA,Schuylkill PA,BRANCH TWP VTD EAST,4299999,4299999,Minersville Area School District
17954,42,695,17,29,123,15510,99999,99999,PA,Schuylkill PA,MINERSVILLE PCT 01*,4299999,4299999,Minersville Area School District
17954,42,705,17,29,123,15510,99999,99999,PA,Schuylkill PA,MINERSVILLE PCT 02*,4299999,4299999,Minersville Area School District
17954,42,715,17,29,123,15510,99999,99999,PA,Schuylkill PA,MINERSVILLE PCT 03*,4299999,4299999,Minersville Area School District
17954,42,725,17,29,123,15510,99999,99999,PA,Schuylkill PA,MINERSVILLE PCT 04*,4299999,4299999,Minersville Area School District
17957,42,980,17,29,125,26400,99999,99999,PA,Schuylkill PA,PORTER TWP DIST WEST,4299999,4299999,Williams Valley School District
17959,42,90,17,29,123,22710,99999,99999,PA,Schuylkill PA,BLYTHE TWP DIST KASKA,4299999,4299999,Saint Clair Area School District
17959,42,765,17,29,123,22710,99999,99999,PA,Schuylkill PA,NEW PHILADELPHIA Voting District*,4299999,4299999,Saint Clair Area School District
17960,42,270,17,29,124,3870,99999,99999,PA,Schuylkill PA,EAST BRUNSWICK TWP Voting District*,4299999,4299999,Blue Mountain School District
17960,42,270,17,29,124,3870,99999,99999,PA,Schuylkill PA,EAST BRUNSWICK TWP Voting District*,4299999,4299999,Blue Mountain School District
17960,42,780,17,29,124,3870,99999,99999,PA,Schuylkill PA,NEW RINGGOLD Voting District*,4299999,4299999,Blue Mountain School District
17960,42,1760,17,29,124,23220,99999,99999,PA,Schuylkill PA,WEST PENN TWP DIST NORTH,4299999,4299999,Tamaqua Area School District
17960,42,1770,17,29,124,23220,99999,99999,PA,Schuylkill PA,WEST PENN TWP DIST SOUTH,4299999,4299999,Tamaqua Area School District
17960,42,1775,17,29,124,23220,99999,99999,PA,Schuylkill PA,421071775,4299999,4299999,Tamaqua Area School District
17961,42,250,17,29,124,3870,99999,99999,PA,Schuylkill PA,DEER LAKE Voting District*,4299999,4299999,Blue Mountain School District
17961,42,270,17,29,124,3870,99999,99999,PA,Schuylkill PA,EAST BRUNSWICK TWP Voting District*,4299999,4299999,Blue Mountain School District
17961,42,790,17,29,125,3870,99999,99999,PA,Schuylkill PA,NORTH MANHEIM TWP DIST ADAMSDALE,4299999,4299999,Blue Mountain School District
17961,42,850,17,29,124,3870,99999,99999,PA,Schuylkill PA,ORWIGSBURG PCT 01*,4299999,4299999,Blue Mountain School District
17961,42,860,17,29,124,3870,99999,99999,PA,Schuylkill PA,ORWIGSBURG PCT 02*,4299999,4299999,Blue Mountain School District
17961,42,1690,17,29,124,3870,99999,99999,PA,Schuylkill PA,WEST BRUNSWICK TWP VTD NORTH,4299999,4299999,Blue Mountain School District
17961,42,1700,17,29,124,3870,99999,99999,PA,Schuylkill PA,WEST BRUNSWICK TWP VTD SOUTH,4299999,4299999,Blue Mountain School District
17963,42,520,15,48,102,17640,99999,99999,PA,Lebanon PA,UNION TWP VTD LICKDALE*,4299999,4299999,Northern Lebanon School District
17963,42,915,17,29,125,19140,99999,99999,PA,Schuylkill PA,PINE GROVE PCT NORTH*,4299999,4299999,Pine Grove Area School District
17963,42,930,17,29,125,19140,99999,99999,PA,Schuylkill PA,PINE GROVE PCT SOUTH*,4299999,4299999,Pine Grove Area School District
17963,42,890,17,29,125,19140,99999,99999,PA,Schuylkill PA,PINE GROVE TWP DIST EAST*,4299999,4299999,Pine Grove Area School District
17963,42,890,17,29,125,19140,99999,99999,PA,Schuylkill PA,PINE GROVE TWP DIST EAST*,4299999,4299999,Pine Grove Area School District
17963,42,900,17,29,125,19140,99999,99999,PA,Schuylkill PA,PINE GROVE TWP DIST RAVINE*,4299999,4299999,Pine Grove Area School District
17963,42,1580,17,29,125,19140,99999,99999,PA,Schuylkill PA,TREMONT TWP Voting District*,4299999,4299999,Pine Grove Area School District
17963,42,1650,17,29,125,19140,99999,99999,PA,Schuylkill PA,WASHINGTON TWP DIST NORTH,4299999,4299999,Pine Grove Area School District
17963,42,1660,17,29,125,19140,99999,99999,PA,Schuylkill PA,WASHINGTON TWP DIST SOUTH,4299999,4299999,Pine Grove Area School District
17963,42,1670,17,29,125,3870,99999,99999,PA,Schuylkill PA,WAYNE TWP DIST NORTH,4299999,4299999,Blue Mountain School District
17964,42,870,11,27,108,14460,99999,99999,PA,Northumberland PA,UPPER MAHANOY TWP Voting District*,4299999,4299999,Line Mountain School District
17964,42,330,17,29,125,23700,99999,99999,PA,Schuylkill PA,ELDRED TWP Voting District*,4299999,4299999,Tri-Valley School District
17964,42,1620,17,29,125,23700,99999,99999,PA,Schuylkill PA,UPPER MAHANTONGO TWP DIST HEPLER,4299999,4299999,Tri-Valley School District
